date,channel,campaign_type,product,impressions,clicks,conversions,spend,revenue,ctr,conversion_rate,cac,roas,profit
2025-06-19,Email Marketing,Retargeting,Premium Plan,13126,2301,195,217.53,25471.11,17.53,8.47,1.12,117.09,25253.58
2025-06-19,Organic Search,Brand Awareness,Basic Plan,19417,867,103,0.0,11048.45,4.47,11.88,0.0,0.0,11048.45
2025-06-19,Display Ads,Seasonal Promotion,Enterprise Plan,27710,280,7,674.24,650.33,1.01,2.5,96.32,0.96,-23.91
2025-06-19,YouTube Ads,Flash Sale,Basic Plan,20876,337,25,806.79,2783.06,1.61,7.42,32.27,3.45,1976.27
2025-06-19,Twitter Ads,Retargeting,Starter Kit,8605,251,10,583.58,869.27,2.92,3.98,58.36,1.49,285.69
2025-06-19,TikTok Ads,Lead Generation,Enterprise Plan,20764,653,32,669.34,3146.98,3.14,4.9,20.92,4.7,2477.64
2025-06-19,Affiliate Marketing,Flash Sale,Starter Kit,5398,243,23,381.01,2613.06,4.5,9.47,16.57,6.86,2232.05
2025-06-19,Referral,Retargeting,Premium Plan,3768,224,38,146.3,6776.84,5.94,16.96,3.85,46.32,6630.54
2025-06-20,Google Ads,Seasonal Promotion,Starter Kit,9627,476,56,906.48,8074.71,4.94,11.76,16.19,8.91,7168.23
2025-06-20,Facebook Ads,Flash Sale,Add-on Service,14121,314,17,804.45,1402.05,2.22,5.41,47.32,1.74,597.6
2025-06-20,Instagram Ads,Flash Sale,Add-on Service,11337,464,23,506.37,2540.24,4.09,4.96,22.02,5.02,2033.87
2025-06-20,LinkedIn Ads,Seasonal Promotion,Starter Kit,2897,49,4,822.83,957.69,1.69,8.16,205.71,1.16,134.86
2025-06-20,Email Marketing,Retargeting,Add-on Service,21142,4794,657,130.04,75008.78,22.68,13.7,0.2,576.81,74878.74
2025-06-20,Organic Search,Lead Generation,Add-on Service,24147,1428,204,0.0,25307.41,5.91,14.29,0.0,0.0,25307.41
2025-06-20,Display Ads,Brand Awareness,Starter Kit,24363,396,10,961.42,946.64,1.63,2.53,96.14,0.98,-14.78
2025-06-20,YouTube Ads,Product Launch,Starter Kit,18059,287,16,792.37,1852.65,1.59,5.57,49.52,2.34,1060.28
2025-06-20,Twitter Ads,Seasonal Promotion,Starter Kit,10880,238,11,523.57,1060.96,2.19,4.62,47.6,2.03,537.39
2025-06-20,TikTok Ads,Seasonal Promotion,Enterprise Plan,17345,449,27,517.71,2685.88,2.59,6.01,19.17,5.19,2168.17
2025-06-20,Affiliate Marketing,Product Launch,Enterprise Plan,7842,496,63,542.17,7687.43,6.32,12.7,8.61,14.18,7145.26
2025-06-20,Referral,Brand Awareness,Premium Plan,3436,256,45,112.62,5558.57,7.45,17.58,2.5,49.36,5445.95
2025-06-21,Google Ads,Seasonal Promotion,Premium Plan,5940,242,21,519.61,3198.28,4.07,8.68,24.74,6.16,2678.67
2025-06-21,Facebook Ads,Lead Generation,Enterprise Plan,7361,154,8,421.07,813.41,2.09,5.19,52.63,1.93,392.34
2025-06-21,Instagram Ads,Product Launch,Add-on Service,8154,237,13,331.0,1260.13,2.91,5.49,25.46,3.81,929.13
2025-06-21,LinkedIn Ads,Brand Awareness,Enterprise Plan,2905,50,4,911.9,743.11,1.72,8.0,227.98,0.81,-168.79
2025-06-21,Email Marketing,Retargeting,Premium Plan,14457,3321,420,121.5,50834.55,22.97,12.65,0.29,418.39,50713.05
2025-06-21,Organic Search,Retargeting,Enterprise Plan,19336,837,89,0.0,9147.7,4.33,10.63,0.0,0.0,9147.7
2025-06-21,Display Ads,Product Launch,Starter Kit,22620,228,6,731.03,713.94,1.01,2.63,121.84,0.98,-17.09
2025-06-21,YouTube Ads,Product Launch,Premium Plan,11681,217,16,821.54,1854.97,1.86,7.37,51.35,2.26,1033.43
2025-06-21,Twitter Ads,Flash Sale,Basic Plan,7566,212,7,320.31,812.19,2.8,3.3,45.76,2.54,491.88
2025-06-21,TikTok Ads,Lead Generation,Basic Plan,15201,457,16,611.06,1164.09,3.01,3.5,38.19,1.91,553.03
2025-06-21,Affiliate Marketing,Flash Sale,Enterprise Plan,4082,195,23,347.32,3509.73,4.78,11.79,15.1,10.11,3162.41
2025-06-21,Referral,Seasonal Promotion,Premium Plan,3095,240,37,45.94,4808.46,7.75,15.42,1.24,104.67,4762.52
2025-06-22,Google Ads,Flash Sale,Premium Plan,8670,281,27,625.96,5100.2,3.24,9.61,23.18,8.15,4474.24
2025-06-22,Facebook Ads,Product Launch,Premium Plan,8689,270,22,570.76,2240.92,3.11,8.15,25.94,3.93,1670.16
2025-06-22,Instagram Ads,Product Launch,Basic Plan,6719,204,7,408.79,560.12,3.04,3.43,58.4,1.37,151.33
2025-06-22,LinkedIn Ads,Brand Awareness,Add-on Service,3156,91,9,978.9,2425.21,2.88,9.89,108.77,2.48,1446.31
2025-06-22,Email Marketing,Product Launch,Premium Plan,11250,1692,176,178.34,21209.46,15.04,10.4,1.01,118.93,21031.12
2025-06-22,Organic Search,Retargeting,Starter Kit,12021,924,110,0.0,13863.24,7.69,11.9,0.0,0.0,13863.24
2025-06-22,Display Ads,Seasonal Promotion,Add-on Service,18594,240,10,768.87,1197.23,1.29,4.17,76.89,1.56,428.36
2025-06-22,YouTube Ads,Retargeting,Enterprise Plan,13796,412,24,531.59,2204.3,2.99,5.83,22.15,4.15,1672.71
2025-06-22,Twitter Ads,Brand Awareness,Starter Kit,5378,123,6,269.65,470.64,2.29,4.88,44.94,1.75,200.99
2025-06-22,TikTok Ads,Seasonal Promotion,Premium Plan,13247,508,35,411.5,2660.37,3.83,6.89,11.76,6.47,2248.87
2025-06-22,Affiliate Marketing,Product Launch,Starter Kit,3556,185,18,272.58,2116.41,5.2,9.73,15.14,7.76,1843.83
2025-06-22,Referral,Seasonal Promotion,Starter Kit,2689,180,27,109.55,4280.33,6.69,15.0,4.06,39.07,4170.78
2025-06-23,Google Ads,Product Launch,Add-on Service,11424,375,34,1271.09,4520.75,3.28,9.07,37.38,3.56,3249.66
2025-06-23,Facebook Ads,Brand Awareness,Starter Kit,15630,507,36,722.63,4269.91,3.24,7.1,20.07,5.91,3547.28
2025-06-23,Instagram Ads,Brand Awareness,Basic Plan,12845,401,24,508.09,2347.15,3.12,5.99,21.17,4.62,1839.06
2025-06-23,LinkedIn Ads,Product Launch,Starter Kit,3057,60,7,1260.09,1516.15,1.96,11.67,180.01,1.2,256.06
2025-06-23,Email Marketing,Seasonal Promotion,Enterprise Plan,18082,3749,438,211.33,68347.07,20.73,11.68,0.48,323.41,68135.74
2025-06-23,Organic Search,Lead Generation,Add-on Service,17022,1166,149,0.0,20832.83,6.85,12.78,0.0,0.0,20832.83
2025-06-23,Display Ads,Product Launch,Enterprise Plan,29285,505,22,878.52,2016.65,1.72,4.36,39.93,2.3,1138.13
2025-06-23,YouTube Ads,Retargeting,Basic Plan,17284,362,22,1148.29,3214.07,2.09,6.08,52.2,2.8,2065.78
2025-06-23,Twitter Ads,Retargeting,Premium Plan,8505,252,13,611.99,928.76,2.96,5.16,47.08,1.52,316.77
2025-06-23,TikTok Ads,Seasonal Promotion,Basic Plan,24058,665,32,929.31,2458.6,2.76,4.81,29.04,2.65,1529.29
2025-06-23,Affiliate Marketing,Product Launch,Enterprise Plan,7094,401,34,521.07,5103.3,5.65,8.48,15.33,9.79,4582.23
2025-06-23,Referral,Brand Awareness,Enterprise Plan,2976,292,42,65.32,6970.07,9.81,14.38,1.56,106.71,6904.75
2025-06-24,Google Ads,Seasonal Promotion,Starter Kit,7964,376,31,1044.89,3618.91,4.72,8.24,33.71,3.46,2574.02
2025-06-24,Facebook Ads,Lead Generation,Add-on Service,12008,426,29,708.55,3702.78,3.55,6.81,24.43,5.23,2994.23
2025-06-24,Instagram Ads,Flash Sale,Premium Plan,14325,596,37,675.34,3898.63,4.16,6.21,18.25,5.77,3223.29
2025-06-24,LinkedIn Ads,Flash Sale,Add-on Service,3264,96,10,1262.6,2591.66,2.94,10.42,126.26,2.05,1329.06
2025-06-24,Email Marketing,Brand Awareness,Add-on Service,13928,2586,333,94.1,46020.9,18.57,12.88,0.28,489.06,45926.8
2025-06-24,Organic Search,Product Launch,Enterprise Plan,24630,1004,129,0.0,19989.28,4.08,12.85,0.0,0.0,19989.28
2025-06-24,Display Ads,Brand Awareness,Add-on Service,27095,381,11,802.45,1331.46,1.41,2.89,72.95,1.66,529.01
2025-06-24,YouTube Ads,Seasonal Promotion,Starter Kit,19212,441,22,1007.82,3175.25,2.3,4.99,45.81,3.15,2167.43
2025-06-24,Twitter Ads,Retargeting,Basic Plan,11104,272,12,675.72,1149.11,2.45,4.41,56.31,1.7,473.39
2025-06-24,TikTok Ads,Product Launch,Premium Plan,22598,957,62,593.19,4497.29,4.23,6.48,9.57,7.58,3904.1
2025-06-24,Affiliate Marketing,Flash Sale,Enterprise Plan,7105,382,45,574.16,6665.04,5.38,11.78,12.76,11.61,6090.88
2025-06-24,Referral,Seasonal Promotion,Enterprise Plan,5294,283,39,137.24,6153.28,5.35,13.78,3.52,44.84,6016.04
2025-06-25,Google Ads,Retargeting,Add-on Service,11285,454,52,830.78,6256.57,4.02,11.45,15.98,7.53,5425.79
2025-06-25,Facebook Ads,Product Launch,Basic Plan,10416,263,22,993.82,2627.02,2.52,8.37,45.17,2.64,1633.2
2025-06-25,Instagram Ads,Retargeting,Starter Kit,8952,280,13,667.43,1284.07,3.13,4.64,51.34,1.92,616.64
2025-06-25,LinkedIn Ads,Product Launch,Add-on Service,2828,56,6,1198.13,1768.52,1.98,10.71,199.69,1.48,570.39
2025-06-25,Email Marketing,Seasonal Promotion,Starter Kit,18992,4556,391,242.07,53597.62,23.99,8.58,0.62,221.41,53355.55
2025-06-25,Organic Search,Flash Sale,Add-on Service,19881,1005,139,0.0,20321.37,5.06,13.83,0.0,0.0,20321.37
2025-06-25,Display Ads,Lead Generation,Premium Plan,33758,396,14,647.94,1183.89,1.17,3.54,46.28,1.83,535.95
2025-06-25,YouTube Ads,Flash Sale,Add-on Service,14672,323,13,1178.76,1545.0,2.2,4.02,90.67,1.31,366.24
2025-06-25,Twitter Ads,Lead Generation,Add-on Service,6868,178,8,441.3,723.47,2.59,4.49,55.16,1.64,282.17
2025-06-25,TikTok Ads,Retargeting,Basic Plan,18214,589,25,739.71,2379.34,3.23,4.24,29.59,3.22,1639.63
2025-06-25,Affiliate Marketing,Flash Sale,Starter Kit,5087,269,34,579.64,4786.53,5.29,12.64,17.05,8.26,4206.89
2025-06-25,Referral,Product Launch,Add-on Service,5812,473,61,109.02,10390.87,8.14,12.9,1.79,95.31,10281.85
2025-06-26,Google Ads,Seasonal Promotion,Starter Kit,6886,289,31,905.33,5291.7,4.2,10.73,29.2,5.85,4386.37
2025-06-26,Facebook Ads,Seasonal Promotion,Premium Plan,16294,419,30,598.53,2811.24,2.57,7.16,19.95,4.7,2212.71
2025-06-26,Instagram Ads,Seasonal Promotion,Basic Plan,15159,550,34,763.45,2795.83,3.63,6.18,22.45,3.66,2032.38
2025-06-26,LinkedIn Ads,Product Launch,Starter Kit,4235,66,7,1030.63,1546.11,1.56,10.61,147.23,1.5,515.48
2025-06-26,Email Marketing,Lead Generation,Basic Plan,20010,3020,348,209.83,41974.4,15.09,11.52,0.6,200.04,41764.57
2025-06-26,Organic Search,Lead Generation,Enterprise Plan,20722,1141,168,0.0,23315.69,5.51,14.72,0.0,0.0,23315.69
2025-06-26,Display Ads,Retargeting,Starter Kit,23902,444,16,1048.59,1721.81,1.86,3.6,65.54,1.64,673.22
2025-06-26,YouTube Ads,Product Launch,Premium Plan,16962,289,16,967.83,2375.73,1.7,5.54,60.49,2.45,1407.9
2025-06-26,Twitter Ads,Flash Sale,Basic Plan,10354,246,12,557.49,1114.53,2.38,4.88,46.46,2.0,557.04
2025-06-26,TikTok Ads,Retargeting,Enterprise Plan,20503,692,45,770.58,4239.95,3.38,6.5,17.12,5.5,3469.37
2025-06-26,Affiliate Marketing,Product Launch,Basic Plan,7302,435,51,408.16,8023.46,5.96,11.72,8.0,19.66,7615.3
2025-06-26,Referral,Product Launch,Add-on Service,2776,168,27,132.08,3575.36,6.05,16.07,4.89,27.07,3443.28
2025-06-27,Google Ads,Lead Generation,Starter Kit,7823,253,21,1127.02,3857.91,3.23,8.3,53.67,3.42,2730.89
2025-06-27,Facebook Ads,Lead Generation,Premium Plan,14348,491,37,811.36,4671.22,3.42,7.54,21.93,5.76,3859.86
2025-06-27,Instagram Ads,Lead Generation,Basic Plan,14002,351,17,515.65,1531.1,2.51,4.84,30.33,2.97,1015.45
2025-06-27,LinkedIn Ads,Brand Awareness,Basic Plan,4388,124,14,1157.14,3257.91,2.83,11.29,82.65,2.82,2100.77
2025-06-27,Email Marketing,Product Launch,Starter Kit,13199,2942,315,130.14,50000.76,22.29,10.71,0.41,384.21,49870.62
2025-06-27,Organic Search,Retargeting,Add-on Service,27891,1757,260,0.0,35062.04,6.3,14.8,0.0,0.0,35062.04
2025-06-27,Display Ads,Retargeting,Starter Kit,25611,498,12,901.22,1179.6,1.94,2.41,75.1,1.31,278.38
2025-06-27,YouTube Ads,Flash Sale,Premium Plan,16732,442,17,721.26,2144.06,2.64,3.85,42.43,2.97,1422.8
2025-06-27,Twitter Ads,Lead Generation,Basic Plan,11682,340,19,391.83,2104.24,2.91,5.59,20.62,5.37,1712.41
2025-06-27,TikTok Ads,Product Launch,Basic Plan,24144,814,45,586.55,4062.0,3.37,5.53,13.03,6.93,3475.45
2025-06-27,Affiliate Marketing,Brand Awareness,Enterprise Plan,4374,179,22,362.85,2174.76,4.09,12.29,16.49,5.99,1811.91
2025-06-27,Referral,Product Launch,Add-on Service,5187,508,88,143.99,13524.1,9.79,17.32,1.64,93.92,13380.11
2025-06-28,Google Ads,Lead Generation,Premium Plan,6304,245,27,716.52,3816.21,3.89,11.02,26.54,5.33,3099.69
2025-06-28,Facebook Ads,Flash Sale,Starter Kit,10765,296,22,522.52,2190.95,2.75,7.43,23.75,4.19,1668.43
2025-06-28,Instagram Ads,Brand Awareness,Premium Plan,9674,424,22,341.02,1984.13,4.38,5.19,15.5,5.82,1643.11
2025-06-28,LinkedIn Ads,Brand Awareness,Enterprise Plan,3481,102,10,928.21,2404.24,2.93,9.8,92.82,2.59,1476.03
2025-06-28,Email Marketing,Seasonal Promotion,Enterprise Plan,13342,2413,286,60.26,42523.62,18.09,11.85,0.21,705.67,42463.36
2025-06-28,Organic Search,Brand Awareness,Starter Kit,18724,947,120,0.0,15289.34,5.06,12.67,0.0,0.0,15289.34
2025-06-28,Display Ads,Product Launch,Premium Plan,15022,154,3,601.63,299.41,1.03,1.95,200.54,0.5,-302.22
2025-06-28,YouTube Ads,Retargeting,Basic Plan,10999,224,13,768.15,1335.72,2.04,5.8,59.09,1.74,567.57
2025-06-28,Twitter Ads,Lead Generation,Premium Plan,5510,139,7,298.72,715.97,2.52,5.04,42.67,2.4,417.25
2025-06-28,TikTok Ads,Seasonal Promotion,Add-on Service,16546,613,36,634.89,3239.66,3.7,5.87,17.64,5.1,2604.77
2025-06-28,Affiliate Marketing,Brand Awareness,Add-on Service,5598,349,30,190.91,3402.31,6.23,8.6,6.36,17.82,3211.4
2025-06-28,Referral,Flash Sale,Add-on Service,2500,150,23,117.88,4429.84,6.0,15.33,5.13,37.58,4311.96
2025-06-29,Google Ads,Seasonal Promotion,Enterprise Plan,6032,206,22,648.85,2924.64,3.42,10.68,29.49,4.51,2275.79
2025-06-29,Facebook Ads,Retargeting,Premium Plan,10258,260,13,363.8,1285.2,2.53,5.0,27.98,3.53,921.4
2025-06-29,Instagram Ads,Lead Generation,Add-on Service,10251,400,23,328.73,1940.04,3.9,5.75,14.29,5.9,1611.31
2025-06-29,LinkedIn Ads,Brand Awareness,Enterprise Plan,2989,71,8,767.92,2347.21,2.38,11.27,95.99,3.06,1579.29
2025-06-29,Email Marketing,Product Launch,Add-on Service,13340,3001,285,142.79,43207.2,22.5,9.5,0.5,302.59,43064.41
2025-06-29,Organic Search,Flash Sale,Starter Kit,15209,888,110,0.0,14162.66,5.84,12.39,0.0,0.0,14162.66
2025-06-29,Display Ads,Flash Sale,Basic Plan,15750,203,8,558.52,772.76,1.29,3.94,69.82,1.38,214.24
2025-06-29,YouTube Ads,Retargeting,Basic Plan,9581,168,12,759.01,1635.66,1.75,7.14,63.25,2.15,876.65
2025-06-29,Twitter Ads,Lead Generation,Premium Plan,5250,136,5,444.56,493.29,2.59,3.68,88.91,1.11,48.73
2025-06-29,TikTok Ads,Lead Generation,Basic Plan,14316,435,17,441.14,1889.33,3.04,3.91,25.95,4.28,1448.19
2025-06-29,Affiliate Marketing,Product Launch,Starter Kit,5330,330,32,192.1,4331.69,6.19,9.7,6.0,22.55,4139.59
2025-06-29,Referral,Retargeting,Enterprise Plan,3508,200,33,32.04,4416.83,5.7,16.5,0.97,137.85,4384.79
2025-06-30,Google Ads,Seasonal Promotion,Premium Plan,9637,340,34,1181.13,5358.75,3.53,10.0,34.74,4.54,4177.62
2025-06-30,Facebook Ads,Retargeting,Add-on Service,12644,420,22,693.71,1953.65,3.32,5.24,31.53,2.82,1259.94
2025-06-30,Instagram Ads,Product Launch,Premium Plan,14838,566,38,432.67,3065.29,3.81,6.71,11.39,7.08,2632.62
2025-06-30,LinkedIn Ads,Product Launch,Add-on Service,3126,88,11,822.23,3169.99,2.82,12.5,74.75,3.86,2347.76
2025-06-30,Email Marketing,Retargeting,Starter Kit,12843,2255,216,121.29,32165.12,17.56,9.58,0.56,265.19,32043.83
2025-06-30,Organic Search,Flash Sale,Basic Plan,22190,1308,163,0.0,25060.66,5.89,12.46,0.0,0.0,25060.66
2025-06-30,Display Ads,Product Launch,Basic Plan,33206,544,26,652.72,2903.67,1.64,4.78,25.1,4.45,2250.95
2025-06-30,YouTube Ads,Product Launch,Starter Kit,16973,294,11,1184.56,1216.06,1.73,3.74,107.69,1.03,31.5
2025-06-30,Twitter Ads,Flash Sale,Enterprise Plan,8190,170,7,389.93,590.93,2.08,4.12,55.7,1.52,201.0
2025-06-30,TikTok Ads,Product Launch,Premium Plan,23253,1045,69,916.75,7273.74,4.49,6.6,13.29,7.93,6356.99
2025-06-30,Affiliate Marketing,Flash Sale,Add-on Service,8196,421,52,354.44,6712.32,5.14,12.35,6.82,18.94,6357.88
2025-06-30,Referral,Brand Awareness,Premium Plan,2999,191,29,48.92,4286.34,6.37,15.18,1.69,87.62,4237.42
2025-07-01,Google Ads,Flash Sale,Basic Plan,7285,362,40,1231.84,6436.85,4.97,11.05,30.8,5.23,5205.01
2025-07-01,Facebook Ads,Product Launch,Add-on Service,11390,344,22,682.05,2900.48,3.02,6.4,31.0,4.25,2218.43
2025-07-01,Instagram Ads,Retargeting,Enterprise Plan,11702,396,20,781.7,2480.92,3.38,5.05,39.08,3.17,1699.22
2025-07-01,LinkedIn Ads,Flash Sale,Enterprise Plan,4713,77,7,893.75,1549.13,1.63,9.09,127.68,1.73,655.38
2025-07-01,Email Marketing,Flash Sale,Premium Plan,18818,3181,280,214.97,33963.68,16.9,8.8,0.77,157.99,33748.71
2025-07-01,Organic Search,Seasonal Promotion,Basic Plan,24491,1367,169,0.0,26691.7,5.58,12.36,0.0,0.0,26691.7
2025-07-01,Display Ads,Retargeting,Starter Kit,30636,413,11,638.15,955.77,1.35,2.66,58.01,1.5,317.62
2025-07-01,YouTube Ads,Brand Awareness,Starter Kit,18707,545,26,734.77,3720.44,2.91,4.77,28.26,5.06,2985.67
2025-07-01,Twitter Ads,Product Launch,Enterprise Plan,8317,250,11,531.79,992.86,3.01,4.4,48.34,1.87,461.07
2025-07-01,TikTok Ads,Brand Awareness,Basic Plan,16476,647,29,621.06,2926.29,3.93,4.48,21.42,4.71,2305.23
2025-07-01,Affiliate Marketing,Product Launch,Basic Plan,4942,310,27,260.16,3320.95,6.27,8.71,9.64,12.77,3060.79
2025-07-01,Referral,Lead Generation,Starter Kit,5116,391,67,123.7,9450.74,7.64,17.14,1.85,76.4,9327.04
2025-07-02,Google Ads,Flash Sale,Enterprise Plan,6838,270,28,911.8,4575.7,3.95,10.37,32.56,5.02,3663.9
2025-07-02,Facebook Ads,Flash Sale,Starter Kit,11134,432,22,782.97,2711.74,3.88,5.09,35.59,3.46,1928.77
2025-07-02,Instagram Ads,Brand Awareness,Enterprise Plan,9422,364,15,713.46,1423.08,3.86,4.12,47.56,1.99,709.62
2025-07-02,LinkedIn Ads,Brand Awareness,Starter Kit,3690,69,9,1207.71,1957.05,1.87,13.04,134.19,1.62,749.34
2025-07-02,Email Marketing,Retargeting,Starter Kit,14916,2598,267,104.59,36191.11,17.42,10.28,0.39,346.03,36086.52
2025-07-02,Organic Search,Product Launch,Starter Kit,22032,1101,158,0.0,17690.8,5.0,14.35,0.0,0.0,17690.8
2025-07-02,Display Ads,Brand Awareness,Basic Plan,26336,412,15,789.83,1785.4,1.56,3.64,52.66,2.26,995.57
2025-07-02,YouTube Ads,Flash Sale,Enterprise Plan,19425,368,27,1157.56,2599.54,1.89,7.34,42.87,2.25,1441.98
2025-07-02,Twitter Ads,Seasonal Promotion,Premium Plan,10741,282,10,441.54,929.34,2.63,3.55,44.15,2.1,487.8
2025-07-02,TikTok Ads,Product Launch,Starter Kit,18340,777,50,552.11,4437.28,4.24,6.44,11.04,8.04,3885.17
2025-07-02,Affiliate Marketing,Seasonal Promotion,Add-on Service,7820,346,28,545.67,3991.07,4.42,8.09,19.49,7.31,3445.4
2025-07-02,Referral,Flash Sale,Enterprise Plan,5270,389,55,151.81,9441.12,7.38,14.14,2.76,62.19,9289.31
2025-07-03,Google Ads,Retargeting,Premium Plan,9579,388,44,1002.03,6754.48,4.05,11.34,22.77,6.74,5752.45
2025-07-03,Facebook Ads,Brand Awareness,Basic Plan,14467,297,17,780.52,2070.39,2.05,5.72,45.91,2.65,1289.87
2025-07-03,Instagram Ads,Flash Sale,Starter Kit,15218,438,28,461.32,2294.7,2.88,6.39,16.48,4.97,1833.38
2025-07-03,LinkedIn Ads,Flash Sale,Basic Plan,3470,77,8,1213.91,1684.95,2.22,10.39,151.74,1.39,471.04
2025-07-03,Email Marketing,Brand Awareness,Starter Kit,16516,4037,351,242.05,40640.35,24.44,8.69,0.69,167.9,40398.3
2025-07-03,Organic Search,Lead Generation,Enterprise Plan,29320,2209,278,0.0,36683.13,7.53,12.58,0.0,0.0,36683.13
2025-07-03,Display Ads,Product Launch,Add-on Service,26247,323,6,905.82,620.52,1.23,1.86,150.97,0.69,-285.3
2025-07-03,YouTube Ads,Brand Awareness,Premium Plan,18513,297,13,1133.51,1468.8,1.6,4.38,87.19,1.3,335.29
2025-07-03,Twitter Ads,Lead Generation,Basic Plan,9083,196,5,668.85,426.58,2.16,2.55,133.77,0.64,-242.27
2025-07-03,TikTok Ads,Seasonal Promotion,Basic Plan,16363,463,23,733.88,1701.15,2.83,4.97,31.91,2.32,967.27
2025-07-03,Affiliate Marketing,Seasonal Promotion,Starter Kit,5481,383,48,560.99,6640.11,6.99,12.53,11.69,11.84,6079.12
2025-07-03,Referral,Product Launch,Starter Kit,4275,382,45,136.5,6475.86,8.94,11.78,3.03,47.44,6339.36
2025-07-04,Google Ads,Retargeting,Basic Plan,7007,325,27,773.11,4439.15,4.64,8.31,28.63,5.74,3666.04
2025-07-04,Facebook Ads,Product Launch,Basic Plan,15229,530,32,708.05,4036.32,3.48,6.04,22.13,5.7,3328.27
2025-07-04,Instagram Ads,Flash Sale,Add-on Service,11218,447,34,704.43,3598.08,3.98,7.61,20.72,5.11,2893.65
2025-07-04,LinkedIn Ads,Product Launch,Enterprise Plan,3910,114,15,1014.46,4269.35,2.92,13.16,67.63,4.21,3254.89
2025-07-04,Email Marketing,Lead Generation,Premium Plan,18976,2873,266,129.59,41069.83,15.14,9.26,0.49,316.92,40940.24
2025-07-04,Organic Search,Retargeting,Enterprise Plan,23675,1326,193,0.0,24516.59,5.6,14.56,0.0,0.0,24516.59
2025-07-04,Display Ads,Lead Generation,Starter Kit,22031,429,18,650.89,1645.83,1.95,4.2,36.16,2.53,994.94
2025-07-04,YouTube Ads,Retargeting,Add-on Service,14597,240,11,746.35,1120.89,1.64,4.58,67.85,1.5,374.54
2025-07-04,Twitter Ads,Lead Generation,Premium Plan,11888,357,17,524.53,1700.73,3.0,4.76,30.85,3.24,1176.2
2025-07-04,TikTok Ads,Brand Awareness,Add-on Service,22209,836,44,646.73,5046.04,3.76,5.26,14.7,7.8,4399.31
2025-07-04,Affiliate Marketing,Flash Sale,Add-on Service,6112,324,32,591.09,3767.83,5.3,9.88,18.47,6.37,3176.74
2025-07-04,Referral,Flash Sale,Basic Plan,4814,295,39,61.63,6061.67,6.13,13.22,1.58,98.36,6000.04
2025-07-05,Google Ads,Brand Awareness,Starter Kit,7618,252,23,623.41,3766.29,3.31,9.13,27.1,6.04,3142.88
2025-07-05,Facebook Ads,Lead Generation,Enterprise Plan,7516,229,19,375.38,1835.87,3.05,8.3,19.76,4.89,1460.49
2025-07-05,Instagram Ads,Flash Sale,Basic Plan,6909,250,19,452.69,1659.26,3.62,7.6,23.83,3.67,1206.57
2025-07-05,LinkedIn Ads,Brand Awareness,Starter Kit,2140,38,5,786.88,1025.08,1.78,13.16,157.38,1.3,238.2
2025-07-05,Email Marketing,Seasonal Promotion,Starter Kit,9126,1427,171,151.84,24953.4,15.64,11.98,0.89,164.34,24801.56
2025-07-05,Organic Search,Seasonal Promotion,Enterprise Plan,16517,887,98,0.0,13797.14,5.37,11.05,0.0,0.0,13797.14
2025-07-05,Display Ads,Lead Generation,Premium Plan,19844,306,7,614.93,636.14,1.54,2.29,87.85,1.03,21.21
2025-07-05,YouTube Ads,Product Launch,Basic Plan,10365,225,10,730.99,1306.28,2.17,4.44,73.1,1.79,575.29
2025-07-05,Twitter Ads,Seasonal Promotion,Premium Plan,7249,213,7,285.45,808.55,2.94,3.29,40.78,2.83,523.1
2025-07-05,TikTok Ads,Brand Awareness,Add-on Service,12617,515,33,630.23,3198.42,4.08,6.41,19.1,5.08,2568.19
2025-07-05,Affiliate Marketing,Retargeting,Starter Kit,3881,166,17,342.0,2024.69,4.28,10.24,20.12,5.92,1682.69
2025-07-05,Referral,Flash Sale,Starter Kit,1870,107,14,97.05,2135.04,5.72,13.08,6.93,22.0,2037.99
2025-07-06,Google Ads,Brand Awareness,Basic Plan,8184,293,27,784.63,5134.04,3.58,9.22,29.06,6.54,4349.41
2025-07-06,Facebook Ads,Flash Sale,Basic Plan,8069,278,18,383.31,2399.72,3.45,6.47,21.3,6.26,2016.41
2025-07-06,Instagram Ads,Lead Generation,Enterprise Plan,8700,355,18,440.11,1996.98,4.08,5.07,24.45,4.54,1556.87
2025-07-06,LinkedIn Ads,Product Launch,Starter Kit,3152,59,8,968.8,2833.88,1.87,13.56,121.1,2.93,1865.08
2025-07-06,Email Marketing,Retargeting,Basic Plan,13179,2104,182,151.87,21282.74,15.96,8.65,0.83,140.14,21130.87
2025-07-06,Organic Search,Retargeting,Basic Plan,15847,713,108,0.0,14452.68,4.5,15.15,0.0,0.0,14452.68
2025-07-06,Display Ads,Seasonal Promotion,Basic Plan,18050,265,11,771.22,1223.92,1.47,4.15,70.11,1.59,452.7
2025-07-06,YouTube Ads,Product Launch,Basic Plan,9110,173,8,532.19,1147.91,1.9,4.62,66.52,2.16,615.72
2025-07-06,Twitter Ads,Retargeting,Basic Plan,5475,128,5,332.61,412.8,2.34,3.91,66.52,1.24,80.19
2025-07-06,TikTok Ads,Retargeting,Basic Plan,10884,286,11,451.46,748.47,2.63,3.85,41.04,1.66,297.01
2025-07-06,Affiliate Marketing,Brand Awareness,Enterprise Plan,3639,200,17,235.15,1884.15,5.5,8.5,13.83,8.01,1649.0
